Age,Income,Outage_sec_perweek,Gender_Male,Gender_Nonbinary,Area_Suburban,Area_Urban,InternetService_Fiber Optic,InternetService_None,Phone_Yes,OnlineSecurity_Yes,DeviceProtection_Yes,StreamingMovies_Yes,OnlineBackup_Yes,Churn
22,36224.99,10.34418,1,0,1,0,0,0,1,1,0,0,0,0
59,52409.75,10.99266,1,0,0,1,0,0,0,0,0,1,0,1
81,42530.46,9.512708,1,0,0,0,0,0,1,0,1,1,0,1
81,25761.05,10.5339,1,0,0,0,0,0,1,0,0,0,0,1
26,61145.59,9.096999,0,0,1,0,1,0,1,0,0,0,1,0
67,91825.37,12.69755,1,0,0,0,0,0,1,0,1,0,0,0
19,44080.0,16.89285,0,0,0,1,0,1,1,0,0,1,0,0
24,18445.73,16.79023,1,0,0,0,1,0,1,1,1,1,1,1
82,30801.14,8.440102,0,1,0,1,0,0,1,0,0,0,1,0
26,45814.19,9.418504,0,0,0,0,0,0,1,0,0,0,0,0
80,49276.44,5.081352,1,0,0,0,1,0,1,0,1,1,0,0
89,98189.95,11.03899,0,0,0,0,0,0,1,0,1,1,0,1
19,24364.42,12.77923,0,0,1,0,0,0,1,0,1,0,0,1
20,18199.63,9.061046,0,0,0,0,0,0,1,0,0,1,0,1
60,38683.31,12.90631,0,0,1,0,1,0,1,1,0,1,0,0
86,18593.16,10.30058,1,0,1,0,1,0,1,0,0,0,1,0
35,21302.74,9.867501,1,0,1,0,0,1,1,0,0,0,1,0
47,16752.3,13.05828,1,0,1,0,1,0,1,1,0,1,1,1
41,11359.36,15.39099,0,0,1,0,0,0,1,0,0,0,0,0
41,75769.12,5.946073,0,0,0,1,1,0,1,0,0,0,0,0
40,51427.43,10.54611,0,0,0,1,1,0,1,1,1,0,1,0
28,65499.28,9.965158,1,0,0,0,0,1,1,0,0,0,1,0
40,38914.87,9.078682,1,0,1,0,0,1,1,1,1,0,1,0
60,44522.71,10.27753,0,0,0,0,0,0,1,0,0,0,0,0
61,13622.45,8.051613,0,0,0,1,1,0,1,0,0,1,1,1
70,26894.86,10.03504,1,0,0,1,0,0,1,0,1,1,0,1
39,33598.53,13.12078,1,0,0,1,0,1,1,0,0,1,0,0
32,4032.31,7.144377,0,0,0,0,1,0,1,0,1,0,0,0
28,32731.53,13.23481,0,0,0,0,0,0,1,1,1,1,1,1
29,33578.92,7.548639,1,0,1,0,1,0,0,1,0,0,1,0
83,58563.96,9.182092,0,0,1,0,1,0,1,0,0,0,0,0
73,60432.79,10.72004,0,0,1,0,0,0,1,0,1,0,0,0
33,9774.33,11.48171,1,0,1,0,0,0,1,0,1,0,0,0
46,60537.01,9.320336,1,0,0,0,0,0,1,0,0,1,1,1
66,72382.94,2.096375,1,0,0,1,0,0,1,0,0,0,1,1
45,24324.5,9.195938,1,0,0,0,0,0,1,0,0,1,0,1
33,37615.69,17.80133,0,0,0,1,1,0,1,1,0,1,0,0
24,36024.36,8.466816,0,0,1,0,0,1,1,0,1,0,1,1
49,11247.19,11.11393,1,0,1,0,0,0,1,0,1,0,0,0
59,8233.96,11.18965,0,0,0,0,0,0,1,0,0,1,0,1
19,48228.96,15.47441,1,0,1,0,1,0,1,0,1,1,1,1
70,16662.12,7.201032,1,0,0,1,0,0,1,0,0,0,1,1
48,35433.48,12.099,0,0,0,1,0,1,1,0,0,1,1,0
74,34422.88,5.908518,1,0,0,0,0,0,1,0,1,0,1,1
32,25712.78,7.390473,0,0,0,0,1,0,1,0,0,1,0,0
52,70459.21,14.7789,0,0,0,1,0,0,1,0,1,1,1,1
58,33109.91,8.727294,0,1,0,1,1,0,1,1,0,0,0,0
44,18086.0,12.92213,1,0,0,0,1,0,1,0,1,0,1,0
83,43598.48,11.57569,1,0,0,0,0,1,1,0,1,0,0,0
76,1476.14,11.3061,1,0,0,1,1,0,1,0,0,0,1,0
81,52085.92,10.44399,0,0,1,0,1,0,1,0,0,1,1,1
66,24165.59,7.739305,1,0,0,1,1,0,1,1,0,1,0,1
28,21391.97,10.66234,0,0,1,0,0,0,1,0,1,1,1,1
83,52417.3,11.16641,1,0,0,1,0,0,1,0,1,0,1,0
60,44650.63,5.521606,1,0,0,1,0,0,1,1,1,1,0,1
18,36555.15,10.8684,1,0,1,0,0,1,1,0,1,1,0,0
63,38794.93,10.52082,1,0,0,1,0,1,1,0,0,1,1,0
57,45161.45,13.64856,1,0,0,0,0,0,1,1,0,1,0,1
48,6975.47,10.50011,0,0,0,0,0,0,1,1,0,0,1,0
47,49799.5,19.50058,0,0,0,0,1,0,1,1,1,0,1,1
77,18868.46,11.51957,0,0,0,1,1,0,1,0,1,1,0,0
77,80750.15,7.126864,0,1,0,1,0,0,1,0,0,1,1,1
71,5846.29,10.3617,0,0,1,0,0,0,1,0,0,0,1,0
74,18527.27,17.24567,0,0,0,1,1,0,1,0,0,1,0,0
39,15635.66,8.163008,0,0,0,0,0,0,1,0,0,1,0,1
45,12233.26,7.309462,0,0,0,1,0,1,1,0,0,0,1,0
23,33976.92,8.742106,1,0,0,0,1,0,1,1,1,1,0,1
33,6288.9,10.92378,1,0,1,0,0,1,1,1,0,1,0,0
78,11520.48,15.30999,1,0,0,0,1,0,1,0,0,0,0,1
64,16359.9,11.10706,1,0,0,1,1,0,1,0,0,0,0,0
62,33860.71,6.320917,0,0,0,0,0,1,1,1,0,1,0,1
26,41037.45,8.003539,0,0,0,0,1,0,1,0,0,1,0,1
25,32479.8,12.1254,1,0,0,1,1,0,1,0,1,0,0,0
63,39653.8,6.966168,0,0,0,1,0,1,1,0,0,1,0,0
21,11075.25,15.50087,0,0,1,0,1,0,1,0,0,1,1,1
62,17947.55,7.569971,1,0,0,1,1,0,1,1,1,1,0,0
74,20698.04,9.71297,1,0,0,1,1,0,1,1,1,1,1,0
22,3109.66,18.31879,1,0,0,0,0,0,1,1,0,1,1,1
26,16592.25,7.090931,1,0,0,1,0,0,1,1,1,1,0,0
86,43824.26,9.086285,1,0,1,0,0,1,1,1,0,1,1,1
18,81110.33,11.55219,0,0,0,0,0,0,0,0,1,1,0,1
79,14493.59,13.49337,1,0,0,1,0,0,1,0,1,1,1,1
81,50836.65,8.740627,1,0,0,1,1,0,1,0,0,1,0,1
78,79369.7,9.462517,0,0,0,0,0,0,1,0,1,0,1,0
18,2995.33,9.331181,0,0,0,0,0,0,1,1,1,1,1,1
57,6707.83,10.60544,1,0,0,0,0,1,1,0,0,1,0,0
51,12076.88,5.306158,1,0,0,1,0,0,1,0,0,0,0,0
35,81564.77,12.9755,0,0,0,1,1,0,1,0,1,1,0,0
25,28965.25,9.708487,0,0,0,0,1,0,1,0,0,0,1,0
57,44819.67,14.67669,1,0,0,1,1,0,1,1,1,0,1,0
82,29906.71,6.924593,1,0,1,0,1,0,1,1,0,1,0,1
29,14406.17,9.660222,1,0,0,0,1,0,1,0,0,0,0,0
58,46986.55,5.711911,0,0,0,1,1,0,0,1,0,0,1,0
60,20029.65,10.38533,0,0,0,0,1,0,1,1,0,0,0,0
85,64074.31,10.43098,0,0,0,1,1,0,1,0,1,1,1,1
74,26838.78,10.74227,1,0,1,0,0,1,1,0,1,1,1,1
21,66758.56,8.941573,0,0,1,0,0,0,1,0,1,0,1,1
67,91903.25,9.877819,1,0,0,0,0,0,1,0,1,0,0,0
43,41398.21,12.62231,0,0,1,0,0,0,1,0,1,0,1,0
46,53245.7,12.51589,0,0,0,0,1,0,0,1,0,0,1,1
26,7011.67,5.255272,0,0,0,1,1,0,1,1,0,0,1,0
47,19387.14,11.56658,0,0,1,0,1,0,1,1,1,0,0,0
86,18450.35,9.35093,1,0,1,0,0,1,1,0,1,0,1,0
26,113438.3,5.050186,0,0,0,0,0,0,1,0,1,0,1,1
32,34247.55,17.74402,0,0,0,0,0,0,1,0,0,1,1,1
81,34411.96,13.68251,0,0,0,1,0,0,1,1,0,0,1,0
48,28861.44,11.95606,1,0,0,1,1,0,1,1,0,1,1,1
43,31221.21,6.139202,1,0,0,1,1,0,1,0,1,1,0,1
83,63900.46,11.6577,0,0,0,1,0,1,1,0,1,0,0,0
85,7514.44,10.25643,0,1,1,0,1,0,1,1,0,1,1,0
38,22570.85,11.96338,0,0,1,0,0,0,0,0,1,1,0,1
67,1980.3,9.299708,0,1,0,0,1,0,1,0,0,1,1,1
55,50428.1,9.962708,0,0,0,1,0,0,1,1,1,1,1,1
53,34994.57,7.96371,0,0,1,0,1,0,1,0,1,0,0,1
52,63289.55,5.566561,1,0,0,1,0,1,1,0,0,0,0,0
63,55474.66,7.473832,1,0,0,1,0,0,0,0,1,0,0,0
29,20821.39,11.2307,1,0,0,1,0,0,1,1,0,0,0,1
81,2991.27,9.700795,1,0,0,0,0,0,1,0,1,1,0,1
82,22935.07,13.04796,0,0,0,1,1,0,1,0,0,1,0,0
83,46635.98,11.12455,0,0,1,0,0,1,1,0,1,1,1,1
68,54639.21,7.711119,1,0,0,1,0,1,1,0,1,0,1,1
53,11926.59,8.06957,1,0,0,0,0,0,1,1,0,1,1,1
49,46256.13,4.131287,1,0,0,1,0,0,1,1,1,1,0,1
33,56003.0,9.257301,0,0,0,0,1,0,0,1,1,0,1,1
49,6754.78,9.73327,0,0,0,1,1,0,1,0,0,0,1,0
43,38691.98,8.719019,0,0,0,1,0,0,1,0,0,0,0,1
69,14924.39,5.353483,0,0,0,0,0,0,1,1,1,0,1,1
19,18088.03,8.008225,1,0,0,0,0,1,1,0,1,1,0,1
87,20648.53,5.099569,0,0,1,0,0,1,1,1,0,1,1,0
22,34628.88,10.37097,1,0,0,1,1,0,1,0,1,1,0,0
70,54250.18,7.828963,1,0,0,1,0,1,1,0,1,0,1,0
80,111971.9,9.527541,0,1,0,0,1,0,1,0,0,0,0,1
60,34515.01,7.908108,1,0,1,0,0,0,1,1,0,1,1,1
58,9352.62,13.19755,0,0,0,0,0,0,1,0,0,0,0,0
32,27727.0,10.17344,1,0,0,1,0,1,1,1,1,0,0,0
40,26064.31,7.160613,1,0,1,0,0,0,1,0,0,1,1,1
47,49233.98,9.267577,0,0,0,1,0,1,1,0,0,1,0,1
73,12610.41,11.3134,1,0,1,0,0,1,1,0,0,1,1,1
40,37475.72,7.09874,0,0,0,0,0,0,1,1,1,0,1,1
74,23302.39,10.02228,0,0,1,0,0,0,0,0,1,0,1,0
46,23511.45,13.6576,1,0,0,1,1,0,1,1,0,1,1,0
60,59560.13,7.614454,0,0,1,0,0,0,1,0,1,1,0,1
56,25996.36,10.12576,0,0,0,0,0,0,1,0,1,0,0,0
55,13814.44,11.57698,1,0,0,1,0,0,1,1,1,1,0,0
25,39681.63,4.06907,1,0,0,0,1,0,1,0,1,0,0,1
82,47185.23,14.56169,0,0,0,1,1,0,1,1,1,1,1,1
51,13564.03,16.22817,1,0,0,1,0,1,1,1,1,0,0,0
30,15693.82,10.0764,1,0,0,1,0,1,1,1,1,0,1,0
83,137119.7,10.2213,0,0,0,0,1,0,1,0,1,0,0,0
63,37749.42,13.5599,0,0,0,1,1,0,1,0,0,0,1,1
71,24002.4,11.98918,0,0,1,0,0,1,1,0,0,0,0,1
38,17758.1,9.409715,0,0,1,0,1,0,1,0,1,1,0,1
32,31534.3,16.88379,0,1,1,0,0,1,1,1,1,1,0,1
32,5365.64,14.06327,1,0,0,1,1,0,1,0,1,0,1,0
40,10986.24,9.270527,0,0,1,0,1,0,1,1,1,0,1,0
45,4280.65,12.80286,1,0,0,0,1,0,1,1,0,0,1,0
51,10684.8,11.17461,1,0,1,0,0,0,1,1,0,1,1,0
30,40410.46,8.4836,0,0,0,1,0,0,1,0,0,0,1,1
42,47987.84,13.99538,1,0,0,0,1,0,1,0,0,1,1,1
75,59885.19,4.528985,0,1,1,0,0,0,1,0,1,1,0,0
82,60271.58,5.147124,1,0,1,0,0,0,1,0,1,0,1,1
64,143972.7,12.80754,1,0,0,1,1,0,1,0,1,1,0,1
66,81586.06,9.204904,1,0,0,0,0,0,1,0,0,1,0,1
55,34844.99,11.63888,1,0,1,0,1,0,0,0,0,0,0,0
86,143217.5,11.24506,1,0,0,1,0,0,1,0,1,1,0,0
49,64697.57,9.326198,0,0,1,0,0,1,1,0,0,0,0,0
68,15053.56,15.65819,1,0,1,0,1,0,1,0,0,0,0,0
23,116086.2,11.98003,0,0,1,0,1,0,1,0,0,0,1,0
50,49782.7,3.978796,1,0,1,0,0,1,1,0,1,0,1,0
53,134691.3,10.80628,0,0,0,0,1,0,0,0,0,1,1,0
85,15715.88,10.22095,0,0,1,0,1,0,1,0,0,1,0,1
68,34688.33,7.732668,1,0,0,1,1,0,0,1,0,0,0,0
80,29367.86,10.45028,1,0,1,0,0,0,1,1,0,1,1,1
27,23438.89,11.913,1,0,0,1,0,1,1,0,0,1,0,1
62,24908.78,12.46778,1,0,1,0,0,1,1,0,1,1,1,1
29,38009.71,6.933869,0,0,0,1,0,0,1,0,1,1,1,1
40,27403.44,11.58268,0,0,0,1,1,0,0,1,1,1,0,1
67,11720.58,10.40504,0,0,0,0,1,0,1,1,1,1,0,0
66,49271.35,10.51146,0,0,1,0,0,0,1,0,0,1,0,1
36,64284.53,6.063243,0,0,0,0,0,0,1,0,0,0,0,1
24,46676.42,15.92158,1,0,0,0,1,0,0,0,0,1,1,1
89,9532.02,11.31675,1,0,0,0,1,0,1,0,1,0,1,0
89,14428.38,11.07048,1,0,1,0,0,0,1,0,1,1,0,1
32,90075.68,10.68049,1,0,0,0,0,0,1,0,1,0,0,1
82,38069.49,15.77718,0,1,0,1,1,0,1,0,0,0,0,0
55,10263.33,15.33257,1,0,1,0,0,1,1,0,1,1,0,0
19,43839.96,15.85825,0,0,0,0,0,0,1,0,0,1,0,1
47,38886.05,13.56065,1,0,0,0,0,0,1,0,0,0,0,1
48,26524.78,9.395636,1,0,0,1,1,0,1,0,1,0,1,1
72,64719.02,13.96002,1,0,0,1,0,1,1,0,1,1,0,0
67,31935.51,8.929747,0,0,1,0,0,0,1,1,0,1,0,1
57,47060.9,10.55112,1,0,0,1,1,0,1,0,0,0,0,0
84,23031.18,9.566251,0,0,1,0,0,1,1,0,1,0,1,0
72,7079.02,8.082,0,1,0,0,0,0,1,0,0,0,1,0
36,38883.92,14.67215,0,0,0,0,0,0,1,0,0,1,0,1
44,23066.29,12.20597,0,0,0,1,1,0,1,1,0,0,0,0
65,30013.52,10.77215,0,0,0,0,1,0,1,0,1,0,1,0
58,37869.23,9.39907,0,0,0,0,0,0,0,1,0,0,0,0
28,57329.53,8.079021,1,0,0,1,1,0,1,0,1,1,0,1
37,8408.2,9.40182,0,0,0,1,1,0,1,0,0,0,1,0
26,56488.39,9.726798,1,0,1,0,1,0,1,1,0,1,0,1
67,30806.08,7.690569,0,0,1,0,0,0,1,0,0,0,1,0
30,12245.9,14.36615,1,0,1,0,0,0,1,1,1,1,1,1
20,77894.5,7.663075,1,0,0,0,0,0,0,1,1,0,1,0
39,65472.96,10.4255,0,0,0,1,0,0,1,0,0,1,1,1
78,21708.36,10.18198,1,0,0,1,0,1,0,1,1,1,0,0
79,5523.04,10.22727,1,0,0,0,1,0,1,1,1,0,1,0
83,6377.91,6.152569,1,0,0,0,0,0,1,0,1,1,0,1
83,31299.73,14.61583,0,0,1,0,1,0,1,0,1,0,0,0
54,25584.35,9.807188,1,0,0,1,1,0,1,1,0,1,0,1
34,56693.87,3.985414,1,0,0,0,0,0,1,0,0,0,0,0
76,24729.42,8.729509,0,0,0,1,0,0,1,0,1,0,0,0
59,7614.82,10.9733,1,0,0,1,0,1,1,0,1,1,0,1
73,26231.41,10.31976,0,0,1,0,1,0,1,1,1,0,0,0
63,37853.52,8.783413,1,0,0,0,1,0,1,0,0,0,1,1
64,58347.69,7.403382,1,0,0,0,1,0,1,0,0,0,0,0
30,58912.81,6.51399,1,0,1,0,0,1,1,1,0,0,1,0
74,6703.29,11.45158,0,0,1,0,0,1,1,0,0,0,0,0
59,8549.54,9.461247,1,0,0,1,0,0,0,0,0,1,0,1
19,4200.47,6.214679,1,0,1,0,0,0,1,1,1,1,1,1
60,3850.53,8.608975,1,0,1,0,0,0,1,0,1,0,1,0
35,18575.29,10.31889,1,0,0,0,0,1,1,1,1,1,1,0
54,39012.26,6.566599,0,0,0,1,0,0,1,0,0,0,1,0
70,27755.77,12.06638,1,0,0,1,1,0,1,0,0,1,1,1
68,98298.22,7.11372,1,0,0,1,0,1,1,0,0,0,1,0
23,32253.8,10.31167,1,0,1,0,0,1,1,0,1,1,0,1
23,47956.52,7.709204,0,1,0,1,1,0,1,0,0,1,1,1
72,35534.12,9.942905,1,0,0,1,0,0,1,0,1,0,1,1
50,46804.82,4.266815,0,0,0,0,0,1,1,1,0,1,1,0
31,57226.99,11.07111,0,0,0,0,1,0,1,1,0,0,0,0
43,34508.61,10.23565,1,0,0,1,1,0,0,1,0,0,1,1
18,43660.61,10.62896,0,0,0,1,0,0,0,0,1,0,1,1
25,8461.71,15.21772,1,0,0,1,1,0,1,0,1,0,1,0
65,15264.99,9.134223,1,0,1,0,0,0,1,0,0,1,0,1
61,78456.37,9.346821,1,0,1,0,0,0,1,1,1,1,1,1
87,26944.14,12.94729,1,0,0,1,1,0,1,0,0,0,0,0
62,28435.83,9.41977,0,1,0,0,0,0,1,1,0,1,1,0
89,64651.67,7.352338,0,0,0,1,0,0,1,0,0,1,0,0
25,21196.66,9.520453,0,0,0,0,1,0,1,0,0,1,0,1
61,41959.76,11.16575,0,0,0,0,0,0,1,0,0,1,0,1
28,29743.38,14.77223,0,0,0,1,0,0,1,1,0,0,0,0
76,62190.11,12.13147,1,0,0,1,0,0,1,0,1,0,1,0
34,27766.98,6.35624,1,0,0,0,0,0,1,1,0,1,1,1
23,30756.71,11.07762,1,0,0,1,1,0,1,0,1,0,0,0
24,55663.41,9.871425,0,0,1,0,0,0,1,0,0,1,0,1
54,79846.9,9.358906,1,0,1,0,1,0,1,0,0,0,0,1
69,27643.15,13.13329,0,0,0,0,0,1,1,0,1,1,1,1
80,44078.45,8.546853,0,0,1,0,0,0,1,0,1,1,0,1
30,64027.82,8.71185,0,0,0,1,1,0,1,0,0,0,0,1
54,8996.2,9.355553,1,0,0,1,1,0,1,1,1,1,1,0
35,19510.49,11.4017,0,0,0,1,0,1,1,0,0,0,0,1
26,43467.62,10.48505,1,0,1,0,0,0,1,0,1,1,1,1
19,59419.82,13.83841,0,0,0,1,0,0,1,1,0,1,0,1
73,35143.78,10.43682,1,0,1,0,0,0,1,0,0,1,1,1
29,50968.3,10.39103,0,0,0,0,1,0,1,0,0,1,0,0
57,35587.78,13.52535,1,0,0,0,0,0,1,0,1,1,1,1
82,46121.72,10.10656,1,0,0,1,1,0,0,0,0,1,1,1
32,108839.1,9.945653,0,0,1,0,0,0,1,0,1,0,0,0
71,18975.18,12.36189,0,0,0,0,1,0,1,0,1,1,0,0
22,53008.8,9.31867,0,0,0,1,0,1,1,0,1,0,0,0
26,76411.65,9.649624,0,0,0,1,0,1,1,1,1,1,1,1
76,21542.79,6.551988,1,0,0,1,0,0,1,0,0,0,1,1
28,24072.56,8.991756,0,0,0,1,1,0,1,0,0,1,1,0
24,54215.89,13.0395,0,1,1,0,1,0,1,0,0,1,1,1
55,45830.71,11.341,1,0,1,0,0,0,1,1,1,0,1,0
79,20415.05,11.15686,0,0,0,0,0,0,1,0,0,0,0,1
76,28911.98,14.29507,1,0,0,1,0,0,1,0,1,1,0,1
55,32193.76,3.464197,0,0,0,0,0,0,1,0,0,1,1,1
73,22663.77,14.68158,0,0,0,1,0,0,1,0,0,0,1,0
79,43925.68,10.67296,0,0,0,0,0,0,0,1,1,0,1,1
78,18521.02,11.91227,1,0,0,0,0,0,1,0,1,0,1,0
23,68335.57,9.589426,0,0,0,1,1,0,1,0,0,0,1,0
49,48414.97,12.9317,1,0,0,1,0,0,1,1,1,0,0,0
32,16170.08,7.935518,0,0,0,1,0,1,1,0,0,0,0,0
41,58940.98,9.320977,0,0,1,0,0,0,1,1,0,1,1,1
30,19498.34,16.12913,1,0,1,0,0,0,1,0,1,0,0,0
37,69988.77,13.15586,0,0,0,0,0,0,1,1,0,1,1,0
72,37908.68,6.985784,0,0,0,1,0,0,1,0,0,1,0,1
55,21594.91,11.18568,1,0,1,0,1,0,1,0,0,0,1,1
56,31529.9,8.554768,0,0,1,0,0,1,1,0,0,0,0,0
43,35706.95,14.26456,1,0,0,0,0,0,1,0,0,1,0,0
57,25408.07,15.88055,1,0,1,0,0,1,1,1,1,1,1,1
74,29602.2,12.79546,1,0,0,0,0,0,1,0,0,1,1,1
83,37471.31,9.731762,1,0,0,0,0,0,1,0,1,0,0,1
43,5923.37,15.21575,1,0,0,0,1,0,1,0,1,1,0,1
52,30227.9,9.63933,0,0,0,1,0,1,1,0,1,1,1,1
54,108135.1,9.164653,0,0,0,0,1,0,1,0,1,0,0,0
74,75295.21,12.49263,0,0,0,0,1,0,1,1,1,1,1,1
46,64898.06,9.779093,0,0,1,0,1,0,1,0,1,1,1,1
28,78472.21,14.54789,0,1,0,0,0,0,1,1,0,0,0,1
43,31294.84,13.01594,0,0,1,0,0,1,1,0,0,1,0,0
20,33348.43,11.04209,0,1,1,0,0,0,1,0,0,0,0,0
64,53517.12,7.405469,1,0,0,1,1,0,1,0,0,1,1,0
87,58015.78,10.66838,1,0,0,1,0,0,1,1,1,0,0,0
32,90699.09,12.3917,1,0,1,0,0,0,1,0,1,0,0,0
84,76925.67,9.380891,1,0,0,0,0,0,1,0,1,0,0,1
88,27140.05,16.19038,0,0,0,1,0,0,1,0,0,1,1,1
18,104480.4,18.44059,0,0,0,0,1,0,1,0,1,1,1,0
59,81491.12,8.669476,1,0,0,0,0,0,1,0,0,1,0,1
29,33192.8,9.237382,0,0,0,1,0,1,1,0,1,1,0,1
50,40719.95,10.91998,0,0,1,0,1,0,1,0,1,0,1,1
29,42866.35,10.99018,0,0,1,0,1,0,1,0,1,1,0,1
40,35939.16,7.095061,1,0,1,0,0,0,1,0,0,0,1,0
46,14709.22,9.490979,0,0,1,0,1,0,1,1,0,0,1,1
54,101534.0,6.548344,0,0,0,0,0,0,1,0,0,1,1,1
48,28100.13,7.891279,1,0,1,0,1,0,1,0,0,1,0,0
62,55888.81,10.58295,0,0,1,0,0,0,1,1,1,0,1,0
85,24604.91,7.787876,1,0,1,0,1,0,1,0,0,1,1,0
81,8137.46,13.14319,0,0,0,0,0,0,1,0,1,1,1,1
60,36643.74,13.36184,0,0,0,0,1,0,1,1,0,0,1,0
56,24503.85,6.478653,0,0,0,0,0,0,1,1,1,0,0,0
19,7332.51,14.06909,0,0,0,1,1,0,1,0,1,0,0,0
75,14741.19,7.832718,0,0,1,0,1,0,0,0,0,0,0,0
82,51673.68,9.183616,0,0,0,0,1,0,1,0,1,0,0,0
66,29958.36,13.88216,0,0,1,0,1,0,1,1,1,1,0,0
36,33929.5,10.63565,1,0,1,0,1,0,0,0,1,0,0,0
26,5782.82,11.35287,1,0,0,1,0,0,1,1,0,0,0,0
77,62989.06,2.094319,0,0,0,0,0,0,1,0,0,1,1,0
19,47245.51,10.42305,1,0,0,1,1,0,1,1,0,0,1,0
43,35261.47,9.83124,0,0,0,1,1,0,1,0,0,0,1,0
31,53116.06,8.183544,1,0,0,1,1,0,1,0,0,0,1,1
27,32014.25,4.649681,0,0,0,1,0,0,1,0,1,0,1,1
40,18846.03,9.447787,0,0,1,0,0,0,1,0,1,1,1,1
36,26639.43,8.834633,0,0,0,0,1,0,1,0,0,1,0,1
64,17126.28,12.70547,1,0,0,0,1,0,0,1,1,0,0,0
80,31155.68,7.499758,0,0,0,1,1,0,1,1,0,1,0,1
41,17089.71,4.280086,0,0,0,1,0,0,1,0,1,1,0,1
32,67354.4,6.965079,1,0,0,1,0,0,1,0,0,0,0,1
18,43415.81,11.16639,1,0,0,0,0,1,1,0,0,0,0,0
23,31697.79,13.54662,1,0,0,0,0,0,1,0,1,1,1,1
57,57549.87,10.34504,1,0,0,1,0,0,1,0,1,1,0,0
76,14876.32,8.80007,0,0,0,1,0,0,1,0,0,0,1,1
80,16419.87,13.25797,1,0,0,1,0,1,1,0,1,1,0,1
47,21028.18,14.10578,0,0,0,1,1,0,1,1,1,1,0,1
22,901.21,12.38127,0,0,0,1,1,0,1,0,0,0,1,0
74,71373.4,12.51035,0,0,0,0,1,0,1,0,0,1,0,1
30,90664.75,11.05354,0,0,0,1,1,0,1,0,0,0,0,0
33,23553.75,8.263688,1,0,0,0,1,0,1,1,1,1,1,0
67,25340.62,7.603034,0,0,0,1,0,0,0,1,0,1,0,1
70,38566.88,7.062036,0,0,0,1,0,0,1,0,1,1,1,1
84,55179.21,6.529096,0,1,0,0,0,1,1,1,1,1,0,1
39,39328.19,12.72846,1,0,1,0,1,0,0,0,1,1,0,1
53,27800.88,13.85374,0,0,1,0,0,1,1,0,0,0,0,0
74,20773.28,8.067406,0,0,0,1,0,0,1,0,0,1,1,1
73,62362.09,8.889321,1,0,1,0,1,0,1,0,0,0,0,1
42,34835.04,7.255194,0,0,0,1,1,0,1,0,0,1,0,0
64,23000.55,5.6162,1,0,0,1,1,0,1,1,1,0,0,1
55,13683.98,9.842896,0,0,0,0,0,1,1,0,0,0,0,0
48,20236.81,12.15458,1,0,0,0,1,0,1,0,0,0,1,0
24,40019.17,8.978709,0,0,0,1,0,0,1,0,1,0,1,0
62,28664.45,5.071108,1,0,0,0,0,0,1,0,0,1,1,1
74,22793.73,11.98305,1,0,0,1,1,0,1,1,1,0,1,0
54,20985.69,8.552086,1,0,0,0,1,0,1,1,0,1,1,1
62,10072.69,12.96774,1,0,1,0,1,0,1,1,1,0,1,0
62,20613.16,6.252401,0,0,0,0,0,0,1,1,0,0,0,1
18,56002.38,5.707982,1,0,0,0,1,0,1,0,1,0,1,0
42,24372.17,8.613955,1,0,0,1,0,1,1,0,1,1,1,1
67,59010.69,12.67157,1,0,0,0,1,0,1,1,0,1,0,1
51,46199.89,10.45992,0,0,0,0,1,0,1,1,0,0,0,0
23,17306.82,6.847776,0,0,1,0,0,1,1,0,0,0,1,0
52,8257.65,13.93304,0,0,1,0,0,1,1,1,1,0,1,0
63,45016.56,10.94745,1,0,0,0,0,0,1,0,0,1,1,1
61,50375.2,11.40109,1,0,0,1,1,0,1,0,1,1,0,1
88,111592.0,9.241887,1,0,1,0,0,1,1,1,1,1,0,1
54,37928.26,6.726035,1,0,1,0,0,1,0,1,1,1,0,1
27,40826.44,7.683895,0,0,0,1,1,0,1,0,0,1,0,0
49,25770.44,10.45012,0,0,0,0,0,0,1,0,0,0,0,0
46,49535.29,13.56355,0,0,0,1,0,0,1,1,1,0,1,1
35,14113.73,10.59909,0,0,0,1,0,1,1,1,0,0,0,0
58,63348.18,7.353978,0,0,1,0,0,0,0,0,1,1,0,1
30,17104.77,8.738173,1,0,1,0,0,1,1,1,0,0,0,1
67,23481.88,6.923674,0,0,0,1,1,0,1,1,0,1,1,0
35,20613.38,10.66687,0,0,0,1,1,0,1,0,0,0,1,0
79,142650.5,2.820841,1,0,0,1,0,0,1,1,0,1,1,1
87,17100.24,9.040639,0,0,0,1,0,1,0,0,1,1,0,0
55,31492.57,6.754503,0,0,1,0,1,0,1,0,0,1,1,1
54,12652.67,8.249498,1,0,0,0,1,0,1,1,0,0,0,0
72,19685.04,15.8001,1,0,1,0,0,0,1,0,1,0,0,1
81,65315.4,9.956429,0,0,1,0,1,0,1,1,0,0,1,0
63,42613.78,11.10537,0,0,0,0,0,0,1,1,0,0,1,0
28,8414.55,18.77915,1,0,0,0,1,0,1,0,0,1,0,0
18,4397.39,11.2971,0,0,0,1,1,0,1,0,0,1,1,0
73,27105.8,7.526996,0,0,0,1,1,0,1,0,0,0,1,1
76,20552.64,11.71667,1,0,0,1,0,1,1,1,0,1,1,0
20,12188.82,8.063233,0,1,0,0,1,0,1,1,0,0,0,0
